year,10032000,10137500,10174500,10259000,10263000,10263500,10293000,10312000,10315500,10316500,10329500,10337500,10344400,10346000,11012500,11043000,11046000,11051500,11051501,11055800,11063680,11113500,11119500,11124500,11140000,11152500,11156500,11160500,11169500,11182500,11186001,11208000,11230500,11237500,11266500,11274500,11292000,11296500,11315000,11318500,11335000,11368000,11374000,11413000,11439500,11439501,11468500,11476500,11520500,11522500,11532500,12010000,12020000,12025000,12048000,12056500,12115000,12115500,12134500,12167000,12189500,12329500,12431000,12459000,13082500,13112000,13148500,13181000,13185000,13200000,13235000,13246000,14020000,14091500,14113000,14123500,14137000,14141500,14145500,14159500,14169000,14209500,14222500,14226500,14301000,14301500,14305500,14306500,14309000,14338000,5017500,6062500,6089000,6120500,6207500,6635000,7215500,8263500,8265000,8289000,8378500,9024000,9032000,9059500,9143500,9165000,9188500,9255000,9260000,9277500,9292500,9304500,9330500,9372000,9444000,9504500
1980,101556.80166499368,102452.84395199548,103258.86300414367,106950.32260938984,107893.68495071492,105589.6547604418,102448.09303401201,104127.93373976999,103125.25747663622,102156.27672628146,103241.92894719189,103260.66038509273,103780.90390177601,103468.14713711852,106954.36495292511,108023.19167217234,107391.54966552091,104762.59850255832,104762.59850255832,107175.25767466179,106885.44718814205,106842.75103142399,106892.61147668453,106725.33391920365,106914.94589596614,107521.29924625381,106886.18098454915,106628.51207404626,106781.4255794989,106793.7914847227,102722.36850511598,103700.2280971128,101089.19813280996,103241.02294149797,102183.42138287029,107311.74569902998,101168.06250668589,103213.76003509825,103135.88593463863,105829.19725235278,106317.52461019982,105054.29941696249,106932.34207049821,104271.1682690351,103128.86107087316,103128.86107087316,106043.87463760079,106144.26864847395,104226.77453945295,104616.6287191427,105169.23900779289,104376.44470067146,104345.34378255256,104825.93719892456,102443.73561919358,102934.78178125502,103118.09931665537,103392.37389944952,102710.2461403443,103722.31727178663,102336.80604791426,102431.10226676593,104432.05401530954,102371.93468138986,103635.98401985533,102333.51094709444,101889.5583194983,103752.71865735318,102499.94114334183,103622.5732813025,102195.43984786025,102706.2421467477,103385.01908474113,103400.76535181893,103863.43239022553,103809.24618276533,103475.40411666321,104539.43226501314,103954.12705106418,103845.54732471061,105589.50461068192,103591.79197263485,104532.48247612761,102425.71496294916,104490.58115980508,104099.06957640729,104514.36951223768,104922.98768161103,104841.83973138714,105020.21036612737,102154.63580390571,102539.5125383905,103079.27538205727,102902.2407096323,102000.61821213154,103097.72275345809,103685.65538041828,103210.47088019845,102599.56743734752,103811.21223844464,102765.80753148758,101036.20241756352,101477.58908667462,102078.1731111889,102067.70552792921,101653.99820098041,100656.23694522439,102573.40179077195,103443.38459325345,101972.05509481148,100697.63615901658,102193.2345405099,102193.79986627249,105145.81494769292,105689.92767874496,105917.36441135121
1981,101212.02349638115,101968.06519394596,103055.01262426961,106802.75757038365,107694.81516875798,105391.16750287311,102355.78036303866,104002.52103366995,103040.06601287892,101806.3634358813,103096.29798009263,103062.38762718101,103534.9382740846,103254.51307169376,106802.842395248,108002.41584825529,107341.99974005789,104577.62035394071,104577.62035394071,107080.99580041037,106797.90987813633,106910.47286311965,106970.76442669821,106603.5195640156,106780.96083024215,107406.04340299084,106712.49992037361,106476.79811667524,106593.95287931515,106572.67451334464,102610.81848945326,103552.0860540294,100981.51215502709,103131.77111621927,102059.30638136157,107151.64315507443,101159.91866970995,103077.42405313396,102958.84864276602,105606.29778882538,106083.71870351757,104751.70384455129,106629.86895422921,104008.35256434386,102950.08400026117,102950.08400026117,105784.71002349911,105889.56265581325,103971.5324112286,104275.30700293346,104821.53983051846,104182.53701077889,104084.02191475802,104546.46446692476,102247.47069096557,102608.2520177444,102875.19990511294,103150.72931090032,102453.91775027821,103478.45261178788,102107.11488421402,102122.27767265454,104158.4304529028,102160.35813699562,103395.2227408935,102143.26891942465,101637.06838996022,103614.49388120025,102215.61253138851,103419.544405997,101898.75897495956,102440.42481185684,103240.6835273349,103089.2034711378,103570.96365011386,103468.12152830992,103170.51820425288,104248.04520601472,103614.08074488421,103483.92070304303,105322.65631243984,103271.77353705683,104223.49572027556,102100.70508272215,104221.97886344214,103806.58192988328,104245.27662829953,104676.64769557097,104596.4911237616,104699.11295964333,101899.23106236248,102223.34004403026,102823.24527557213,102611.61627059749,101689.70254292137,102781.06781068908,103291.02281153554,102776.94792295128,102210.89405893454,103450.07893363517,102371.21396254248,100533.50102151016,100996.6379558371,101618.47460636304,101728.8475498488,101250.84916000339,100262.26269528884,102182.88597320023,103119.64462609398,101604.93613410144,100317.10304258525,101760.7345921867,101762.1693565588,104840.6855234769,105259.63103496094,105651.79823605868
1982,101308.93444139604,102010.15479330072,103029.73699410351,106805.29939131864,107662.60447027104,105291.81126176886,102347.20835814282,104010.57478078998,103040.90061154419,101906.10577636807,103039.80898471853,103091.32363090503,103633.96937886672,103310.53051131126,106831.35134965497,108078.34872681941,107408.84691785823,104481.81686271029,104481.81686271029,107122.6409088093,106792.59028664371,106982.66486766639,107065.33732545223,106672.07365438028,106841.78721296538,107445.72436022061,106799.18545916087,106563.96417727467,106697.92086304406,106790.93863928512,102495.46269769872,103474.54013804492,100915.85381003137,103060.68592990245,102041.9792090721,107242.98467958448,101194.35301464073,103102.7521726279,103037.15174253957,105686.94107985636,106191.85214252517,104931.18265611083,106775.74217976457,104152.72155846134,103028.23648397122,103028.23648397122,105933.80567077176,105985.85610181568,104145.62051344928,104496.58780767019,105034.96222253543,104454.72635047931,104422.34303083985,104885.65390342244,102578.19755152338,102993.15020219487,103200.78587013294,103478.81726120472,102838.68593493658,103864.83084387139,102486.33055361435,102309.4792452719,104279.22774543166,102464.45651963094,103295.57592425395,102171.52810827362,101862.31209640524,103508.73736940142,102361.98189730689,103497.70808099353,102099.68117994994,102620.41732400328,103351.12309189058,103398.31779783845,103888.2055584501,103840.53193273151,103529.67122987637,104594.82680142326,103933.39208422464,103817.4973695696,105562.89592823594,103644.47609890593,104565.04352405426,102539.76848865685,104535.28182905815,104154.07954557528,104553.06525035341,104959.45262329438,104823.95435999037,104981.86354745364,102103.57416056619,102282.88514880258,102966.07593410631,102596.53645349255,101688.36659874915,102686.53605367255,103364.86529344274,102839.99558404213,102293.75384642079,103515.70405221342,102412.94701580076,100508.05063721177,100975.67061436917,101666.1535901123,101704.76352836523,101319.10907940994,100439.07281252476,102201.14779662654,103056.42984053833,101696.7270655654,100388.46707845612,101761.63453741412,101793.50775644078,104775.99661229669,105323.93690908293,105658.24882574254
1983,101187.64775536412,102053.55045723342,103119.29186264734,106950.15100966427,107775.602889558,105503.25429861799,102407.74714504692,104049.30801662352,103054.56618968947,101851.67648841428,103042.26040936951,103112.16227257876,103580.52961169885,103304.10387380146,107012.71665960598,108312.53332372759,107654.16588553117,104722.16452277804,104722.16452277804,107309.73823459337,106954.84855215171,107217.250272505,107264.03908267787,106875.2620294307,107042.39873213683,107644.51968367593,106930.64191989649,106735.92030227334,106786.57357126595,106904.52693262871,102701.11052723168,103654.66836997433,101046.21955154359,103237.6123969523,102150.4038356737,107336.19361287277,101282.74832327427,103225.36875653296,103045.1740297099,105773.21284188601,106248.10611823248,104838.07409515581,106677.62751314531,104125.67315171858,103050.76081316652,103050.76081316652,106018.68624931196,105956.9441480532,104140.42989269776,104369.80125181326,104876.33734288339,104468.65810319892,104407.02162677122,104849.07606718282,102615.59726013284,102974.29874662883,103169.34634898411,103456.69162158921,102787.74681640112,103831.27237253987,102438.59821615732,102229.17057370576,104325.71567108572,102468.62225089992,103404.0635587548,102107.71491671003,101773.66177151287,103564.72836450883,102318.23956726193,103528.13403233474,102019.21596126576,102579.3831496273,103393.11455414737,103380.6972154919,103922.41783314779,103813.91837529332,103454.0945507426,104527.77420865731,103839.91313372111,103699.70075795616,105605.31323539994,103563.08363959937,104520.45977035495,102405.07661757672,104551.54355119969,104135.12186160771,104523.09658399517,104947.55218232618,104832.93214563261,104911.17590050107,102053.86386506553,102304.20641470449,102889.35179014095,102640.34023076747,101688.67985462402,102722.51010761636,103251.00107554042,102746.12696488178,102177.46643239376,103465.48926193133,102340.75501125403,100345.63149696104,100823.80485724092,101487.51827579533,101659.53842069162,101176.28295068219,100312.88149433659,102142.37940640152,103180.4562645082,101695.65270206619,100309.71352940296,101635.32951274113,101784.1126714659,104906.43751588382,105390.76556869915,105874.97927913575
1984,101988.9412538932,102732.93283739586,103219.54647878544,106839.9625358835,107662.76892000803,105308.43498518332,102498.92645969325,104161.592708163,103561.86177839554,102358.72150252108,103605.6549940734,103275.13911193759,103752.49963141214,103462.18214842795,106787.12542038341,108000.00119497407,107366.05600276231,104520.19164578375,104520.19164578375,107089.81173631146,106776.41701250886,106870.44722713077,107017.289402293,106469.95777761468,106712.61837953901,107421.15601330472,106734.69717519717,106672.77160326409,106761.05883707046,106966.78545806158,102594.2361793389,103572.21470183859,100993.71718550815,103180.71993793773,102153.48383074801,107276.91095473955,101306.17883580296,103221.42196284489,103124.28150319705,105846.87202408635,106347.77738569859,105107.9448748318,106879.69796645416,104287.23429334146,103175.11838820035,103175.11838820035,106193.91408336406,106171.64140469799,104509.8887982606,104695.26478648718,105342.88839675028,105031.52665302977,104986.6609854956,105528.21359159649,103103.99717379472,103613.83866669993,103779.06468817602,104073.3245104373,103428.81219117549,104498.53790541356,103105.88840416398,103076.28291495892,105064.13826158985,103027.07876468329,104020.87991630947,102919.04572131457,102540.17867899183,104122.97818800526,103090.69486524392,104259.7560622861,102779.69777664199,103355.91870775059,103923.36780025599,103845.75956647645,104471.52798243279,104397.66944172775,104027.071234408,105145.71554541287,104295.74635472853,104228.43911236983,106071.05634055893,104132.52980259516,105103.30896323171,103110.79672138425,105071.41021609773,104667.18723927205,105042.90892411236,105445.8520454187,105146.17184468314,105314.38949566057,102995.6353339348,103101.91991395889,103794.31071389728,103429.11212352023,102429.02326123172,103325.23585845956,103457.86454471342,103047.24631947579,102475.98131499298,103702.17575399802,102555.04874854416,100958.11381744694,101425.35842020466,102136.09659855459,102074.60383689706,101547.54508551158,101096.96120039487,102734.56102777443,103713.57042636586,102209.13876782864,100821.89581029397,102203.06529812138,102129.16396964162,105033.29575202981,105196.0798402603,105658.03042609182
1985,101935.316339653,102709.93847416966,103402.15886909499,106938.60020313693,107840.17443629175,105487.74597341972,102555.62620157417,104294.489704516,103517.69044903667,102442.29056887301,103577.75778154524,103410.07012114878,103897.56462046917,103604.41857936302,106985.86130255449,108241.11106652128,107589.33752803164,104677.65028285646,104677.65028285646,107286.80822126426,106959.21362017086,107012.95221922925,107121.41826076462,106663.70816775881,106950.65007886614,107528.44726240853,106862.87663472192,106829.32335289825,106945.21751755416,107000.41900427303,102701.38236838109,103698.29760020015,101077.12180212307,103245.56318423698,102199.05895786187,107315.8035278346,101265.75280045441,103288.1656761048,103237.58022200374,105892.02849186974,106374.68012476385,105179.94908643942,106951.72274538597,104379.5763956631,103277.81709352438,103277.81709352438,106303.89725033031,106242.78769091709,104577.29750561493,104846.65124783023,105393.64378224625,105080.1108253314,104988.70792507917,105469.77936925812,103049.63618704746,103513.391541626,103772.71549832998,104063.25375154299,103417.49700927132,104459.52041781238,103057.16197174505,102970.81772362444,104905.46422963546,102964.52178886563,103971.12972387261,102872.50933616355,102464.21720047345,104192.87594412806,103049.67733084132,104229.34331092378,102687.69623956518,103245.16512487357,103796.07108618857,103854.628562819,104367.73370136727,104332.70334562496,104088.37913636115,105207.96334586288,104477.58486392278,104377.49987398398,106128.92834800697,104179.98766354016,105115.39601890145,103071.99663208406,105121.35632881385,104738.51552520008,105127.92433100837,105536.32800072477,105367.73049035484,105507.4620668887,102745.49655896996,102975.09699178081,103562.45378614443,103245.42968139704,102315.67991497961,103403.78914922643,103666.24901145397,103249.08493684481,102688.86793453345,103913.27706345246,102772.87744018101,101039.0767129668,101516.55294936155,102195.45294362878,102270.00444440209,101765.88122205118,100992.24792785787,102828.94990840169,103782.49268638244,102263.22998567094,100896.4666160364,102338.10284216219,102365.7785412351,105286.43464475768,105597.1092973421,105945.59256620726
1986,102041.38213002698,102770.13184457191,103279.73760605401,106904.17300819472,107774.7734908844,105499.31822991275,102827.08898604117,104444.00263874035,103601.27511536365,102490.72459141476,103773.64295398959,103630.2218440705,104139.28541284388,103837.87924670834,106819.98676782982,107979.8259700965,107384.2576865944,104667.48776577556,104667.48776577556,107177.32759635146,106856.69350912645,106854.03371338012,106958.81679580548,106622.93893295912,106951.05047822579,107597.41851762329,107033.04820773585,106865.40549519379,107026.22331300542,107126.94162693137,102837.32333117514,103848.52457994923,101292.29355800903,103430.38323866298,102457.09214520155,107478.34884435413,101618.99798552603,103563.42879588949,103547.24265177522,106093.75254926196,106587.13595215745,105503.56199988646,107215.35375906744,104650.53236233599,103558.71838342262,103558.71838342262,106509.49823580806,106559.53998435008,104949.86615946765,105229.5829388739,105803.34766035948,105162.1998440503,105159.48642338975,105729.65360628508,103316.50085500022,103873.06456641787,103971.7221514966,104271.81176800598,103683.34138411893,104811.87900430191,103405.4739112579,103237.0306738826,105226.74348725726,103196.14591499181,103952.19426615519,102946.15847795442,102626.836540404,104312.986174367,103279.10789725717,104408.48682442801,102992.7222780672,103516.29269127204,104037.67340568772,104066.24715070316,104522.02540755698,104495.07568595053,104278.30363262385,105384.1533640905,104758.40781481586,104646.65404353841,106187.86212875695,104421.3351512487,105209.86166782699,103438.12551682166,105207.72395365316,104834.26000065189,105243.16580385098,105631.23980893679,105579.40655183129,105761.79574014484,103068.73681702705,103136.46508371242,103778.49369571444,103429.164520383,102433.74052617085,103243.07053412498,103466.99833010619,103037.82782829834,102481.54114610142,103655.27182900926,102573.67589875463,100990.91081499624,101449.03918233313,102111.18031840202,102087.53387621866,101650.55394934578,101184.50826038497,102708.83913206814,103617.70888689371,102197.59682106975,100891.03977471529,102211.95797723306,102189.28107349918,104951.91562851866,105270.36904501327,105804.46739190209
1987,101558.12298288055,102316.76536961953,103154.07613643025,107002.92865025948,107851.22831861381,105557.73721148603,102340.20868561612,104176.35791121639,103338.50133560538,102152.76965689016,103394.9550453216,103288.83491503453,103787.35243883159,103488.60546900224,106919.42880879685,108062.68412329964,107448.56115081572,104737.64663135157,104737.64663135157,107233.81608101209,106939.70487637028,106973.36416254056,107053.17519490255,106771.00804615917,107014.48517677767,107662.46073084572,107036.61305364766,106942.81017140413,107064.9083261383,107119.00513962381,102648.97139477375,103796.85590258052,100950.89590399021,103309.20523245726,102159.21262158624,107516.62567725744,101192.8729670077,103283.85852299305,103219.62660071613,105986.9231401092,106503.70262887201,105153.6145708085,107024.74347566618,104384.31683808193,103232.18648823838,103232.18648823838,106261.30374701951,106307.61078724857,104411.52133283821,104726.91803241736,105257.94653259379,104801.80824540759,104740.37860793484,105224.87946617816,102805.43171443428,103270.03861652315,103410.62782025688,103700.97455591903,103048.77599894945,104144.06649730298,102720.59770999641,102626.01896304484,104599.7314614366,102639.61841881312,103650.07807731537,102496.57449908054,102052.26345929164,103955.21591118329,102731.26450673061,103881.80766672116,102432.51239503709,102989.02601450478,103623.29035074395,103575.83319815696,104037.73284872992,104012.61525752675,103755.09086937337,104890.07485424697,104221.00037426625,104082.10414639645,105918.47200957987,103879.47740728993,104816.15827245827,102716.23793616731,104868.78695495837,104459.0939720658,104897.73555628129,105306.32430855883,105146.63984393468,105258.93990433848,102263.2906051392,102627.63972245285,103177.02256486524,102949.24069553615,101980.88309201514,102971.71791890611,103446.27376325,102994.39030928593,102416.56205001942,103605.91840205551,102532.98102383604,100823.69760741244,101264.52657741545,101908.7784420938,101935.9512586376,101488.42898005317,100681.1345054069,102416.42416813466,103247.15561341894,101858.68736307167,100592.88525153976,101994.52205830142,101896.76074131315,104909.77743249366,105438.69849308941,105788.06401813524
1988,101917.55576805664,102682.00585217432,103114.86055208706,106647.50271867542,107540.94741483143,105215.56735870214,102445.41927084616,104166.36190942474,103398.57683952946,102238.4408198803,103380.47529704981,103270.92419367831,103735.28546946826,103455.07518634245,106607.81930713923,107793.27255415687,107181.67310704895,104377.31262983897,104377.31262983897,106980.40618627859,106672.29887902009,106711.45150140514,106877.02807660632,106373.19698235966,106656.65398904022,107307.39131248461,106657.84264004248,106639.18425697874,106760.77998751642,106939.08282736508,102512.16054030157,103466.38915108041,100979.00250904064,103080.40559836572,102060.27437981349,107189.09227165442,101236.50934722209,103132.9022444103,103072.22243645266,105701.26107695507,106205.48791773303,105044.96052485547,106811.58969890591,104229.49098568762,103116.39397776772,103116.39397776772,106190.76400268755,106097.43752336876,104471.50826174604,104676.24285828737,105186.15111407949,104970.85542505841,104904.30537434592,105420.36767985886,103043.21474468539,103495.79031263196,103676.47256653248,103963.67228579894,103329.58594986334,104420.5672801083,103029.9111463605,102972.93869623246,105045.01714931219,102978.82965563891,103791.82402662776,102769.7685643018,102337.929335773,103964.49985540568,102957.29081192406,104094.8289260463,102665.21366499418,103203.93751080697,103861.3900170212,103776.23458292763,104417.44154344048,104327.05615465625,103993.53128804684,105126.23897656082,104261.7982090202,104165.36301324447,106055.0653911325,104084.42166900593,105084.4866183334,102992.2166731859,105025.10794940602,104625.07176376821,105001.33276203173,105407.37080695992,105179.52459134365,105316.63173207466,102780.69595267723,103050.00027199152,103609.65282950179,103395.71436319125,102448.97028973406,103344.02743496446,103572.79736090678,103114.93293890778,102561.34645847253,103735.50647716435,102633.27248344463,101066.51121909208,101534.72107030613,102206.65840570841,102099.46005714568,101678.89241831112,101035.47233873111,102713.499419352,103557.24570481501,102094.08488226369,100826.50755291863,102240.58843811239,102066.46571991198,104995.76982179936,105318.02884732724,105623.99908051656
